25-02-27 16:58:35.248 [main] INFO  com.xchat.xchat.XchatApplication - Starting XchatApplication using Java 17.0.6 with PID 34644 (C:\Users\veeks\OneDrive\Desktop\Vchat\vchat_backend\target\classes started by veekshith in C:\Users\veeks\OneDrive\Desktop\Vchat\vchat_backend) 
25-02-27 16:58:37.685 [main] INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "5.0.1"}, "os": {"type": "Windows", "name": "Windows 11", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/17.0.6+9-LTS-190"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='admin', source='admin', password=<hidden>, mechanismProperties=<hidden>}, transportSettings=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@6b2fdffc, com.mongodb.Jep395RecordCodecProvider@2ca3d826, com.mongodb.KotlinCodecProvider@5d194314]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[127.0.0.1:27017], srvHost=cluster0.dp01ztl.mongodb.net, srvServiceName=mongodb, mode=MULTIPLE, requiredClusterType=REPLICA_SET, requiredReplicaSetName='atlas-jdzqnp-shard-0', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='15 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=true, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, dnsClient=null, inetAddressResolver=null, contextProvider=null} 
25-02-27 16:58:37.696 [cluster-ClusterId{value='67c04c65f51eab31dadd115b', description='null'}-srv-cluster0.dp01ztl.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server ac-jpykm5z-shard-00-01.dp01ztl.mongodb.net:27017 to client view of cluster 
25-02-27 16:58:37.701 [cluster-ClusterId{value='67c04c65f51eab31dadd115b', description='null'}-srv-cluster0.dp01ztl.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server ac-jpykm5z-shard-00-02.dp01ztl.mongodb.net:27017 to client view of cluster 
25-02-27 16:58:38.230 [main] INFO  org.mongodb.driver.cluster - Waiting for server to become available for operation with ID 3. Remaining time: 30000 ms. Selector: ReadPreferenceServerSelector{readPreference=primary}, topology description: {type=REPLICA_SET, servers=[{address=ac-jpykm5z-shard-00-02.dp01ztl.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}, {address=ac-jpykm5z-shard-00-01.dp01ztl.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}, {address=ac-jpykm5z-shard-00-00.dp01ztl.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}]. 
25-02-27 16:58:38.342 [cluster-ClusterId{value='67c04c65f51eab31dadd115b', description='null'}-ac-jpykm5z-shard-00-01.dp01ztl.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-jpykm5z-shard-00-01.dp01ztl.mongodb.net:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=320820400, setName='atlas-jdzqnp-shard-0', canonicalAddress=ac-jpykm5z-shard-00-01.dp01ztl.mongodb.net:27017, hosts=[ac-jpykm5z-shard-00-00.dp01ztl.mongodb.net:27017, ac-jpykm5z-shard-00-02.dp01ztl.mongodb.net:27017, ac-jpykm5z-shard-00-01.dp01ztl.mongodb.net:27017], passives=[], arbiters=[], primary='ac-jpykm5z-shard-00-01.dp01ztl.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az3'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff00000000000000a0, setVersion=184, topologyVersion=TopologyVersion{processId=67bf495aa8927113150a257c, counter=6}, lastWriteDate=Thu Feb 27 16:58:37 IST 2025, lastUpdateTimeNanos=103647902526700} 
25-02-27 16:58:38.345 [cluster-ClusterId{value='67c04c65f51eab31dadd115b', description='null'}-ac-jpykm5z-shard-00-01.dp01ztl.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary ac-jpykm5z-shard-00-01.dp01ztl.mongodb.net:27017 with max election id 7fffffff00000000000000a0 and max set version 184 
25-02-27 16:58:38.960 [main] INFO  o.s.s.c.a.a.c.InitializeAuthenticationProviderBeanManagerConfigurer$InitializeAuthenticationProviderManagerConfigurer - Global AuthenticationManager configured with AuthenticationProvider bean with name authenticationProvider 
25-02-27 16:58:38.960 [main] WARN  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with an AuthenticationProvider bean. UserDetailsService beans will not be used for username/password login. Consider removing the AuthenticationProvider bean. Alternatively, consider using the UserDetailsService in a manually instantiated DaoAuthenticationProvider. 
25-02-27 16:58:39.153 [cluster-ClusterId{value='67c04c65f51eab31dadd115b', description='null'}-ac-jpykm5z-shard-00-00.dp01ztl.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-jpykm5z-shard-00-00.dp01ztl.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=119053700, setName='atlas-jdzqnp-shard-0', canonicalAddress=ac-jpykm5z-shard-00-00.dp01ztl.mongodb.net:27017, hosts=[ac-jpykm5z-shard-00-00.dp01ztl.mongodb.net:27017, ac-jpykm5z-shard-00-02.dp01ztl.mongodb.net:27017, ac-jpykm5z-shard-00-01.dp01ztl.mongodb.net:27017], passives=[], arbiters=[], primary='ac-jpykm5z-shard-00-01.dp01ztl.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az1'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=184, topologyVersion=TopologyVersion{processId=67bf491c0b4ab71ee9e9c1ab, counter=4}, lastWriteDate=Thu Feb 27 16:58:37 IST 2025, lastUpdateTimeNanos=103648714590000} 
25-02-27 16:58:39.306 [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html] 
25-02-27 16:58:39.796 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-0.0.0.0-8088"] 
25-02-27 16:58:39.824 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8088 (http) with context path '/' 
25-02-27 16:58:39.825 [main] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - Starting... 
25-02-27 16:58:39.827 [main] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - BrokerAvailabilityEvent[available=true, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@71469e01]] 
25-02-27 16:58:39.828 [main] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - Started. 
25-02-27 16:58:39.840 [main] INFO  com.xchat.xchat.XchatApplication - Started XchatApplication in 5.104 seconds (process running for 5.88) 
25-02-27 16:58:40.135 [cluster-ClusterId{value='67c04c65f51eab31dadd115b', description='null'}-ac-jpykm5z-shard-00-02.dp01ztl.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-jpykm5z-shard-00-02.dp01ztl.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=78601000, setName='atlas-jdzqnp-shard-0', canonicalAddress=ac-jpykm5z-shard-00-02.dp01ztl.mongodb.net:27017, hosts=[ac-jpykm5z-shard-00-00.dp01ztl.mongodb.net:27017, ac-jpykm5z-shard-00-02.dp01ztl.mongodb.net:27017, ac-jpykm5z-shard-00-01.dp01ztl.mongodb.net:27017], passives=[], arbiters=[], primary='ac-jpykm5z-shard-00-01.dp01ztl.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az2'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=184, topologyVersion=TopologyVersion{processId=67bf499688a46dddea6c850c, counter=3}, lastWriteDate=Thu Feb 27 16:58:38 IST 2025, lastUpdateTimeNanos=103649696956900} 
25-02-27 16:58:41.820 [SpringApplicationShutdownHook] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - Stopping... 
25-02-27 16:58:41.821 [SpringApplicationShutdownHook] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - BrokerAvailabilityEvent[available=false, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@71469e01]] 
25-02-27 16:58:41.821 [SpringApplicationShutdownHook] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - Stopped. 
25-02-27 16:58:59.382 [main] INFO  com.xchat.xchat.XchatApplication - Starting XchatApplication using Java 17.0.6 with PID 23684 (C:\Users\veeks\OneDrive\Desktop\Vchat\vchat_backend\target\classes started by veekshith in C:\Users\veeks\OneDrive\Desktop\Vchat\vchat_backend) 
25-02-27 16:58:59.386 [main] INFO  com.xchat.xchat.XchatApplication - The following 1 profile is active: "prod" 
